id,job,place,lat,lng,latint,lngint,supplydemand,cost
12,Mechanic,Viswaneedam,13.01158251,77.51026154,130116,775103,1,368
12,Mechanic,RTNagar,13.02094855,77.59677887,130209,775968,11,274
12,Mechanic,Bommanahalli,12.90803078,77.62870789,129080,776287,1,398
12,Mechanic,MuseumRoad,12.97378025,77.58682251,129738,775868,10,263
12,Mechanic,PeenyaIndustrialArea,13.03466247,77.51678467,130347,775168,11,276
12,Mechanic,Mahadevapura,12.9936857,77.69256592,129937,776926,10,272
12,Mechanic,MainGuardCrossRoad,12.97988587,77.60673523,129799,776067,11,295
12,Mechanic,WaltonRoad,12.9724211,77.59822726,129724,775982,11,344
12,Mechanic,Puttenahalli,12.89949714,77.58201599,128995,775820,1,388
12,Mechanic,Chickpet,12.9707692,77.57188797,129708,775719,10,217
12,Mechanic,JCNagar,13.00698298,77.5929594,130070,775930,1,405
12,Mechanic,CubbonPark,12.97378025,77.58682251,129738,775868,10,264
12,Mechanic,Konanakunte,12.88343302,77.56416321,128834,775642,10,246
12,Mechanic,Marathahalli,12.95437509,77.70114899,129544,777011,11,333
12,Mechanic,Mathikere,13.02579868,77.56708145,130258,775671,10,229
12,Mechanic,Madivala,12.92158362,77.62802124,129216,776280,10,201
12,Mechanic,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,10,256
12,Mechanic,Jayanagar,12.93245882,77.58184433,129325,775818,11,317
12,Mechanic,Indiranagar,12.97294385,77.63935089,129729,776394,10,229
12,Mechanic,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,10,222
12,Mechanic,HBRLayout,13.02730388,77.62716293,130273,776272,11,309
12,Mechanic,Jalahalli,13.05355968,77.54201889,130536,775420,11,291
12,Mechanic,BangaloreCBD,12.97378025,77.58682251,129738,775868,11,311
12,Mechanic,MissionRoad,12.97378025,77.58682251,129738,775868,11,278
12,Mechanic,ArabicCollege,13.03215388,77.62269974,130322,776227,11,300
12,Mechanic,Sadahalli,13.21166243,77.64613152,132117,776461,11,277
12,Mechanic,Whitefield,12.97946768,77.72415161,129795,777242,11,287
12,Mechanic,BTMLayout,12.91472363,77.61634827,129147,776163,11,335
12,Mechanic,Rajajinagar,12.98615861,77.55300522,129862,775530,11,276
12,Mechanic,Jakkur,13.07814061,77.59609222,130781,775961,1,367
12,Mechanic,BannerghattaRoad,12.8333934,77.58871078,128334,775887,10,237
12,Mechanic,Seshadripuram,12.98816586,77.58733749,129882,775873,1,362
12,Mechanic,Shivajinagar,12.98858403,77.60484695,129886,776048,11,277
12,Mechanic,WilsonGarden,12.94433734,77.6002121,129443,776002,11,339
12,Mechanic,Koramangala,12.92978189,77.62149811,129298,776215,11,331
12,Mechanic,Kammanahalli,13.0266349,77.63566017,130266,776357,11,339
12,Mechanic,Hebbal,13.03533142,77.59883881,130353,775988,1,419
12,Mechanic,Laggere,13.01660007,77.52124786,130166,775212,11,329
12,Mechanic,Banashankari,12.94885438,77.54579544,129489,775458,10,212
12,Mechanic,JnanaBharathi,12.94534113,77.50236511,129453,775024,10,225
12,Mechanic,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,1,354
12,Mechanic,Brookefield,12.964747,77.7232933,129647,777233,11,304
12,Mechanic,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,1,371
12,Mechanic,BensonTown,12.99761641,77.60398865,129976,776040,1,382
12,Mechanic,Basavangudi,12.92974006,77.57098675,129297,775710,10,254
12,Mechanic,Yeshwanthpur,13.02922717,77.54562378,130292,775456,10,213
12,Mechanic,Vimanapura,12.95834825,77.66797543,129583,776680,1,392
12,Mechanic,Yelahanka,13.10188313,77.59969711,131019,775997,10,242
12,Mechanic,Adugodi,12.94759965,77.60630608,129476,776063,1,361
12,Mechanic,Kadugodi,13.00104529,77.72629738,130010,777263,1,384
12,Mechanic,Hennur,13.03733827,77.65171051,130373,776517,10,225
12,Mechanic,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,1,394
12,Mechanic,Kamakshipalya,12.9890022,77.52193451,129890,775219,11,317
12,Mechanic,HaralurRoad,12.90581374,77.66282558,129058,776628,11,304
12,Mechanic,Banaswadi,13.01818895,77.64501572,130182,776450,10,266
13,Photographer,KalyanNagar,13.02542238,77.64072418,130254,776407,11,403
13,Photographer,Jayamahal,13.00451593,77.59823799,130045,775982,10,279
13,Photographer,Kengeri,12.92534816,77.48416901,129253,774842,10,344
13,Photographer,KasturbaRoad,12.97378025,77.59489059,129738,775949,1,518
13,Photographer,KumaraParkEast,12.98218589,77.58643627,129822,775864,11,417
13,Photographer,DoddaballapuraMainRoad,13.13937325,77.56909847,131394,775691,11,409
13,Photographer,Thyagarajanagar,12.93187324,77.56708145,129319,775671,10,326
13,Photographer,Kanakapura,12.54518017,77.41653442,125452,774165,11,409
13,Photographer,BVKIyengarRoad,12.97217018,77.57669449,129722,775767,10,271
13,Photographer,Vijayanagar,12.97093648,77.53206253,129709,775321,10,307
13,Photographer,K.HRoad,12.95951927,77.59330273,129595,775933,1,460
13,Photographer,VarthurRoad,12.95688446,77.70466805,129569,777047,10,320
13,Photographer,CrescentRoad,12.98891857,77.58225203,129889,775823,1,496
13,Photographer,Sarjapur,12.85787055,77.78629303,128579,777863,1,536
13,Photographer,Lingarajapuram,13.00853011,77.63046741,130085,776305,10,297
13,Photographer,St.MarksRoad,12.9747421,77.60119915,129747,776012,10,272
13,Photographer,HAL2ndStage,12.97378025,77.64347076,129738,776435,10,284
13,Photographer,Kalasipalyam,12.96060665,77.58141518,129606,775814,1,451
13,Photographer,KempegowdaRoad,12.97444937,77.5778532,129744,775779,10,294
13,Photographer,Sadhashivnagar,13.01057898,77.58278847,130106,775828,10,345
13,Photographer,AshokNagar,12.97378025,77.58682251,129738,775868,10,313
13,Photographer,Subramanyapura,12.89882782,77.5406456,128988,775406,11,425
13,Photographer,LavelleRoad,12.96825997,77.5963068,129683,775963,11,441
13,Photographer,DickensonRoad,12.97817129,77.6153183,129782,776153,10,317
13,Photographer,AustinTown,12.96176721,77.61459947,129618,776146,1,474
13,Photographer,Nagashettyhalli,13.04177,77.57343292,130418,775734,11,409
13,Photographer,CookeTown,12.97378025,77.58682251,129738,775868,10,348
13,Photographer,Kaggalipura,12.97378025,77.58682251,129738,775868,10,346
13,Photographer,Srirampuram,12.98766405,77.56519318,129877,775652,10,319
13,Photographer,Carmelram,12.90317836,77.71144867,129032,777114,11,376
13,Photographer,AirportRoad,12.96625256,77.6259613,129663,776260,11,421
13,Photographer,Bidadi,12.97378025,77.58682251,129738,775868,1,468
13,Photographer,Viveknagar,12.95345498,77.61995316,129535,776200,10,320
13,Photographer,VictoriaRoad,12.96531159,77.61763573,129653,776176,1,461
13,Photographer,Dasarahalli,13.05038237,77.51232147,130504,775123,11,384
13,Photographer,CunninghamRoad,12.98640952,77.59557724,129864,775956,10,304
13,Photographer,K.GCircle,12.97419845,77.57871151,129742,775787,11,380
13,Photographer,JPNagar,12.91338508,77.58768082,129134,775877,10,349
13,Photographer,MagrathRoad,12.97039282,77.61106968,129704,776111,1,463
13,Photographer,HSRLayout,12.91120991,77.6348877,129112,776349,10,289
13,Photographer,TumkurRoad,13.03495514,77.52961636,130350,775296,11,439
13,Photographer,KanakapuraMainRoad,12.94601033,77.57675886,129460,775768,10,292
13,Photographer,Sultanpalya,13.02237015,77.60225058,130224,776023,1,520
13,Photographer,MysoreRoad,12.97378025,77.58682251,129738,775868,10,300
13,Photographer,VittalMallyaRoad,12.96922184,77.59510517,129692,775951,1,495
13,Photographer,Kadubeesanahalli,12.93910919,77.69681454,129391,776968,11,388
13,Photographer,Bilekahalli,12.89740552,77.61068344,128974,776107,11,369
13,Photographer,Chikkabanavara,13.07613409,77.50785828,130761,775079,1,483
13,Photographer,BalajiNagar,12.92610107,77.60836601,129261,776084,10,277
13,Photographer,HAL3rdStage,12.96842725,77.65445709,129684,776545,1,466
13,Photographer,Nagasandra,13.03909425,77.49026299,130391,774903,11,398
13,Photographer,InfantryRoad,12.98042951,77.60428905,129804,776043,11,428
13,Photographer,ElectronicCity,12.84427243,77.67007828,128443,776701,10,314
13,Photographer,BangaloreUniversity,12.95437509,77.50905991,129544,775091,11,445
13,Photographer,Vyalikaval,13.00221611,77.57446289,130022,775745,10,345
13,Photographer,Domlur,12.963576,77.63711929,129636,776371,10,275
13,Photographer,SankeyRoad,13.00564492,77.58021355,130056,775802,10,286
13,Photographer,SahakaraNagar,13.06463812,77.58622169,130646,775862,11,419
13,Photographer,RMV2ndStage,13.04051574,77.56587982,130405,775659,1,497
13,Photographer,DollarsColony,13.03813264,77.56248951,130381,775625,11,379
13,Photographer,HALAirportRoad,12.95972839,77.65591621,129597,776559,11,422
13,Photographer,QueensRoad,12.98122407,77.59737968,129812,775974,10,284
13,Photographer,Kathriguppe,12.93003285,77.55772591,129300,775577,10,346
13,Photographer,TanneryRoad,12.97378025,77.58682251,129738,775868,10,289
13,Photographer,NewBELRoad,13.02646766,77.57171631,130265,775717,1,514
13,Photographer,CVRamanNagar,12.9844859,77.66115189,129845,776612,11,431
13,Photographer,Hoskote,13.07036527,77.78886795,130704,777889,11,423
13,Photographer,Virgonagar,13.03733827,77.73033142,130373,777303,1,514
13,Photographer,Sanjaynagar,13.03834169,77.58235931,130383,775824,11,436
13,Photographer,Gandhinagar,12.98247862,77.57686615,129825,775769,11,383
13,Photographer,DispensaryRoad,12.95778365,77.57646918,129578,775765,1,479
13,Photographer,GangaNagar,13.02153392,77.58810997,130215,775881,11,421
13,Photographer,DJHalli,12.97378025,77.58682251,129738,775868,11,431
13,Photographer,K.GNagar,12.97378025,77.58682251,129738,775868,10,303
13,Photographer,Rajkunte,13.29675236,77.55111694,132968,775511,1,528
13,Photographer,KumaraKrupa,12.97378025,77.58682251,129738,775868,10,290
13,Photographer,Chamarajpet,12.97378025,77.58682251,129738,775868,11,445
13,Photographer,HRBRLayout,13.01609832,77.6466465,130161,776466,10,318
13,Photographer,K.RMarket,12.96432879,77.57830381,129643,775783,11,412
13,Photographer,VVPuram,12.95220028,77.57772446,129522,775777,11,441
13,Photographer,Murugeshpalya,12.96014661,77.65728951,129601,776573,11,436
13,Photographer,Nagarbhavi,12.97210745,77.51420975,129721,775142,10,353
13,Photographer,BrigadeRoad,12.97457482,77.60767937,129746,776077,11,385
13,Photographer,M.GRoad,12.97436573,77.61300087,129744,776130,10,304
13,Photographer,PalaceGuttahalli,12.99602741,77.57489204,129960,775749,10,356
13,Photographer,NandidurgaRoad,12.99960266,77.60008335,129996,776001,10,310
13,Photographer,Bellandur,12.92677031,77.64982224,129268,776498,10,348
13,Photographer,LangfordGardens,12.9629905,77.59986877,129630,775999,10,328
13,Photographer,Shanthinagar,12.95437509,77.5979805,129544,775980,1,507
13,Photographer,KasturiNagar,13.00589581,77.65763283,130059,776576,11,440
13,Photographer,Kodihalli,12.96048118,77.64656067,129605,776466,11,437
13,Photographer,HaudinRoad,12.97378025,77.58682251,129738,775868,10,323
13,Photographer,KRRoad,12.93199872,77.57373333,129320,775737,1,477
13,Photographer,St.JohnsRoad,12.98130771,77.61171341,129813,776117,10,279
13,Photographer,NewThippasandra,12.97762764,77.65256882,129776,776526,11,365
13,Photographer,Gavipuram,12.97378025,77.58682251,129738,775868,11,445
13,Photographer,MahalakshmiLayout,13.02061405,77.54991531,130206,775499,1,510
13,Photographer,RichmondTown,12.96399421,77.603302,129640,776033,10,357
13,Photographer,Doddanekundi,12.97595487,77.69016266,129760,776902,11,402
13,Photographer,Hesaraghatta,13.16440527,77.48622894,131644,774862,1,458
13,Photographer,ChurchStreet,12.97542167,77.60379553,129754,776038,10,325
13,Photographer,PalaceCrossRoad,12.99717735,77.58731604,129972,775873,10,344
13,Photographer,St.ThomasTown,12.97378025,77.58682251,129738,775868,10,356
13,Photographer,CommercialStreet,12.98306408,77.60716438,129831,776072,10,324
13,Photographer,Nayandahalli,12.9386491,77.52322197,129386,775232,10,306
13,Photographer,Agaram,12.95705175,77.63471603,129571,776347,11,387
13,Photographer,Kothanur,13.06024861,77.64123917,130602,776412,1,475
13,Photographer,Ejipura,12.93982022,77.62999535,129398,776300,11,382
13,Photographer,OldMadrasRoad,12.98724587,77.64849186,129872,776485,10,323
13,Photographer,HanumanthaNagar,12.97378025,77.58682251,129738,775868,10,322
13,Photographer,PadmanabhaNagar,12.91991047,77.55412102,129199,775541,11,365
13,Photographer,ArakereGate,12.89060762,77.59862423,128906,775986,1,517
13,Photographer,Ramanagaram,12.97378025,77.58682251,129738,775868,10,326
13,Photographer,RaceCourseRoad,12.96159992,77.61538267,129616,776154,10,317
13,Photographer,Vidyaranyapura,13.08181918,77.55815506,130818,775582,11,362
13,Photographer,Rajanukunte,13.17606372,77.56248951,131761,775625,1,453
13,Photographer,Vasanthanagar,12.99284936,77.59162903,129928,775916,10,339
13,Photographer,Krishnarajapuram,13.00271789,77.67780304,130027,776778,1,539
13,Photographer,RichmondRoad,12.96566707,77.60332346,129657,776033,1,503
13,Photographer,Malleswaram,13.00857192,77.56433487,130086,775643,10,348
13,Photographer,Kumbalgodu,12.95922652,77.56978512,129592,775698,1,510
13,Photographer,CoxTown,12.99774186,77.61991024,129977,776199,11,422
13,Photographer,Devanhalli,13.24662935,77.70835876,132466,777084,10,304
13,Photographer,Maruthisevanagar,13.00020898,77.63299942,130002,776330,10,278
13,Photographer,Byatarayanapura,13.06225525,77.60656357,130623,776066,10,292
13,Photographer,ResidencyRoad,12.97235837,77.6077652,129724,776078,10,309
13,Photographer,DoubleRoad,12.97378025,77.58682251,129738,775868,10,339
13,Photographer,Bhoopasandra,12.97378025,77.58682251,129738,775868,10,296
13,Photographer,Ulsoor,12.98331499,77.61480331,129833,776148,1,483
13,Photographer,JCRoad,12.95661261,77.58162975,129566,775816,11,406
13,Photographer,MillersRoad,12.98749678,77.59111404,129875,775911,1,458
13,Photographer,HosurRoad,12.92175093,77.61995316,129218,776200,1,469
13,Photographer,FrazerTown,12.99841091,77.61484623,129984,776148,1,516
13,Photographer,Nagawara,12.97378025,77.58682251,129738,775868,11,369
13,Photographer,Shampur,12.97378025,77.58682251,129738,775868,11,426
13,Photographer,LangfordRoad,12.96194495,77.59890318,129619,775989,11,371
13,Photographer,ChandraLayout,12.94960721,77.5188446,129496,775188,1,484
13,Photographer,WheelersRoad,12.99615286,77.61720657,129962,776172,11,398
13,Photographer,KumaraParkWest,12.97378025,77.58682251,129738,775868,10,287
13,Photographer,Viswaneedam,13.01158251,77.51026154,130116,775103,11,433
13,Photographer,RTNagar,13.02094855,77.59677887,130209,775968,10,319
13,Photographer,Bommanahalli,12.90803078,77.62870789,129080,776287,10,321
13,Photographer,MuseumRoad,12.97378025,77.58682251,129738,775868,1,489
13,Photographer,PeenyaIndustrialArea,13.03466247,77.51678467,130347,775168,10,297
13,Photographer,Mahadevapura,12.9936857,77.69256592,129937,776926,10,318
13,Photographer,MainGuardCrossRoad,12.97988587,77.60673523,129799,776067,1,527
13,Photographer,WaltonRoad,12.9724211,77.59822726,129724,775982,10,359
13,Photographer,Puttenahalli,12.89949714,77.58201599,128995,775820,1,490
13,Photographer,Chickpet,12.9707692,77.57188797,129708,775719,1,495
13,Photographer,JCNagar,13.00698298,77.5929594,130070,775930,10,271
13,Photographer,CubbonPark,12.97378025,77.58682251,129738,775868,10,320
13,Photographer,Konanakunte,12.88343302,77.56416321,128834,775642,10,311
13,Photographer,Marathahalli,12.95437509,77.70114899,129544,777011,10,336
13,Photographer,Mathikere,13.02579868,77.56708145,130258,775671,1,492
13,Photographer,Madivala,12.92158362,77.62802124,129216,776280,1,513
13,Photographer,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,10,309
13,Photographer,Jayanagar,12.93245882,77.58184433,129325,775818,11,427
13,Photographer,Indiranagar,12.97294385,77.63935089,129729,776394,1,504
13,Photographer,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,11,439
13,Photographer,HBRLayout,13.02730388,77.62716293,130273,776272,1,507
13,Photographer,Jalahalli,13.05355968,77.54201889,130536,775420,11,388
13,Photographer,BangaloreCBD,12.97378025,77.58682251,129738,775868,11,415
13,Photographer,MissionRoad,12.97378025,77.58682251,129738,775868,10,342
13,Photographer,ArabicCollege,13.03215388,77.62269974,130322,776227,1,455
13,Photographer,Sadahalli,13.21166243,77.64613152,132117,776461,11,420
13,Photographer,Whitefield,12.97946768,77.72415161,129795,777242,10,357
13,Photographer,BTMLayout,12.91472363,77.61634827,129147,776163,10,285
13,Photographer,Rajajinagar,12.98615861,77.55300522,129862,775530,10,329
13,Photographer,Jakkur,13.07814061,77.59609222,130781,775961,10,358
13,Photographer,BannerghattaRoad,12.8333934,77.58871078,128334,775887,11,439
13,Photographer,Seshadripuram,12.98816586,77.58733749,129882,775873,1,517
13,Photographer,Shivajinagar,12.98858403,77.60484695,129886,776048,11,433
13,Photographer,WilsonGarden,12.94433734,77.6002121,129443,776002,1,502
13,Photographer,Koramangala,12.92978189,77.62149811,129298,776215,1,532
13,Photographer,Kammanahalli,13.0266349,77.63566017,130266,776357,1,495
13,Photographer,Hebbal,13.03533142,77.59883881,130353,775988,10,314
13,Photographer,Laggere,13.01660007,77.52124786,130166,775212,11,426
13,Photographer,Banashankari,12.94885438,77.54579544,129489,775458,10,314
13,Photographer,JnanaBharathi,12.94534113,77.50236511,129453,775024,1,522
13,Photographer,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,1,464
13,Photographer,Brookefield,12.964747,77.7232933,129647,777233,1,485
13,Photographer,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,10,295
13,Photographer,BensonTown,12.99761641,77.60398865,129976,776040,1,484
13,Photographer,Basavangudi,12.92974006,77.57098675,129297,775710,1,498
13,Photographer,Yeshwanthpur,13.02922717,77.54562378,130292,775456,1,474
13,Photographer,Vimanapura,12.95834825,77.66797543,129583,776680,10,319
13,Photographer,Yelahanka,13.10188313,77.59969711,131019,775997,10,321
13,Photographer,Adugodi,12.94759965,77.60630608,129476,776063,11,373
13,Photographer,Kadugodi,13.00104529,77.72629738,130010,777263,1,514
13,Photographer,Hennur,13.03733827,77.65171051,130373,776517,10,326
13,Photographer,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,11,421
13,Photographer,Kamakshipalya,12.9890022,77.52193451,129890,775219,11,415
13,Photographer,HaralurRoad,12.90581374,77.66282558,129058,776628,1,521
13,Photographer,Banaswadi,13.01818895,77.64501572,130182,776450,10,326
